client_id,product,product_description,price,rating,review_text,review_language,purchase_date
df66b096-a6b3-47d5-a248-7732ec79aa3e,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",84.78,3,جودة الـ Thorfin NovaX Wireless Earbuds ممتازة مقارنة بالسعر.,ar,2024-02-19
219e3063-9def-45b0-a58d-fcb1977154de,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",564.42,4,"Le Thorfin Lumina 4K Smart TV est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2024-05-07
ce0bb4e3-a762-440f-8f71-6b2236e0f910,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,164.24,4,Der Thorfin PureBreeze Air Purifier lässt sich leicht einrichten und bedienen.,de,2024-07-22
eefd16fc-8ee6-46f3-95cd-7f330d3a9b75,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,344.05,5,Uso el Thorfin FreshWash Compact Dishwasher casi todos los días y de momento no he tenido problemas.,es,2024-05-03
b7804487-37a6-40f2-896c-041dfc58f0b9,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",468.61,5,Der Thorfin AeroTab Pro Tablet lässt sich leicht einrichten und bedienen.,de,2024-03-31
ade2251f-8700-4bfa-aff8-4f18f1b92c31,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,132.31,1,أستخدم الـ Thorfin UltraCook Blender Pro يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-07-15
5aa7da52-c6bb-41a8-b033-efd580472d4f,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",59.97,5,Instalar el Thorfin SkySound Bluetooth Speaker fue muy sencillo y las instrucciones son claras.,es,2024-08-19
81608a6b-4dec-4965-bdd6-8ca99d97e3ab,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,196.42,1,"Nutze den Thorfin PureBreeze Air Purifier nun regelmäßig und bisher funktioniert alles einwandfrei. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2024-05-26
b1f312d6-11b9-4796-b959-a34082e87940,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,136.69,3,El Thorfin UltraCook Blender Pro llegó un día tarde pero en buen estado.,es,2024-01-09
56000e78-b65e-455b-b38b-1e44b12625c1,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",413.55,4,Delivery was fast and the Thorfin AeroTab Pro Tablet was packed securely. No issues so far.,en,2025-02-12
a6b53e58-9a18-4226-9c5f-a093fcce1ec6,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,133.4,4,"Good value for the price. The Thorfin UltraCook Blender Pro does what it promises, but it's a bit noisy.",en,2025-05-13
067e3ae7-219f-4b59-bbab-8a48878d1a66,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,330.91,3,Delivery was fast and the Thorfin FreshWash Compact Dishwasher was packed securely. No issues so far.,en,2025-04-06
c37da9cd-c385-4e54-b603-1ba85ed10dae,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,153.61,1,جودة الـ Thorfin UltraCook Blender Pro ممتازة مقارنة بالسعر. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-07-31
028a4f99-4508-43eb-acad-2ffb0ce2a036,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",65.19,2,أستخدم الـ Thorfin SkySound Bluetooth Speaker يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-05-29
9e6ac4d4-a26b-4e9f-aa19-51a10dde7b05,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",99.27,5,"Buena compra por el precio, aunque el Thorfin NeoCam Home Security Camera hace un poco de ruido.",es,2025-07-23
7ae683c0-3cc1-4d0e-b15a-9c630e491ba7,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,241.63,2,"Der Versand war schnell und der Thorfin ChillCube Mini Fridge war gut verpackt. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2025-10-31
6b0eaf05-4449-4a3c-8b08-3d0210b004c6,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",560.12,2,El Thorfin Lumina 4K Smart TV llegó un día tarde pero en buen estado. No estoy seguro de que volvería a comprar este modelo.,es,2023-12-20
0a46a028-5842-46b2-84e7-5be5c562219f,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,374.06,5,"After a few weeks of use, the Thorfin FreshWash Compact Dishwasher still works like new. Hope it lasts.",en,2025-09-18
bd59b28c-4597-4ee7-8a9f-860e3e588d7d,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",100.79,3,Der Versand war schnell und der Thorfin NeoCam Home Security Camera war gut verpackt.,de,2024-08-14
d2f11e1b-f392-4a52-9f4a-4cd797ced3c7,Thorfin BrewMate Smart Coffee Maker,"Wi-Fi enabled coffee maker with app control, programmable timer, and keep-warm mode.",126.16,5,"Le Thorfin BrewMate Smart Coffee Maker fonctionne correctement, mais je trouve le niveau sonore un peu élevé.",fr,2025-07-02
aecd53d7-82ad-46e6-9eb6-11df67dd387e,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",657.64,5,Der Versand war schnell und der Thorfin Lumina 4K Smart TV war gut verpackt.,de,2025-09-15
ca86549e-b72b-44ba-b95f-092173516b26,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",43.06,3,"Après quelques semaines, le Thorfin VoltCharge Power Bank fonctionne toujours sans souci.",fr,2025-03-11
618c1861-1471-4cce-a693-d0ab6cb079ab,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",58.97,1,"The Thorfin SkySound Bluetooth Speaker is okay, but I expected better build quality at this price point. I might not buy this model again.",en,2024-03-17
a1604d5a-a464-4b50-a6c3-90052ac5533a,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,125.39,1,"Après quelques semaines, le Thorfin HyperKey Mechanical Keyboard fonctionne toujours sans souci. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-09-03
ce3e97d6-7cce-4a1f-9665-7b96ad39c10c,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",641.79,3,"El Thorfin Lumina 4K Smart TV funciona bien hasta ahora, la calidad se ve sólida.",es,2025-05-19
969bc7ce-1387-4064-87c9-fc2c4d1cec93,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",437.65,2,"Le Thorfin AeroTab Pro Tablet fonctionne correctement, mais je trouve le niveau sonore un peu élevé. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-04-26
b3385d46-0678-4740-97f6-7a8a19cfc913,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,142.64,4,"Bon rapport qualité-prix, le Thorfin ChefMaster Air Fryer fait bien son travail.",fr,2024-05-24
a94970b9-6f28-41cb-83ea-57206f532b04,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",93.71,4,أستخدم الـ Thorfin NeoCam Home Security Camera يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن.,ar,2024-08-20
0e49be2c-c19e-46f2-904e-3a74a4f392fe,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,152.09,2,"Der Thorfin ChefMaster Air Fryer lässt sich leicht einrichten und bedienen. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2024-07-18
f0210137-87c3-4a06-97e5-a541c082dbeb,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,127.18,4,Der Thorfin UltraCook Blender Pro lässt sich leicht einrichten und bedienen.,de,2025-06-01
064d7575-be60-4971-892e-e6cc8661b8ab,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,162.38,1,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin ChefMaster Air Fryer وصل بحالة جيدة. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-05-05
783d5458-5b7c-4070-985b-62ba4fba623b,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,86.45,2,Delivery was fast and the Thorfin AquaSteam Garment Steamer was packed securely. No issues so far. I might not buy this model again.,en,2025-01-06
520d78a2-c63e-4196-af91-f32991121b50,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,98.09,2,أستخدم الـ Thorfin AquaSteam Garment Steamer يوميًا تقريبًا ولم أواجه أي مشكلة حتى الآن. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-09-30
e10db19d-9de6-489c-a9ec-4193a8dfe096,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,134.31,4,"Bin insgesamt zufrieden, der Thorfin UltraCook Blender Pro könnte aber leiser sein.",de,2024-05-07
30cdfd9b-6133-483b-a3eb-89e979daa416,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,123.85,1,"Très content du Thorfin HyperKey Mechanical Keyboard, l'installation a été simple et rapide. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2025-07-09
e3716a91-dc98-4a8a-874f-a08cf0cd95e0,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",41.5,3,The Thorfin VoltCharge Power Bank works really well so far. Setup was easy and the quality feels premium.,en,2025-06-25
18c8c49e-2ec9-49e6-88b4-46ae66937f23,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",40.47,4,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin VoltCharge Power Bank وصل بحالة جيدة.,ar,2025-10-12
2b1847c8-a39a-459b-a6e8-551d9a07ab9d,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,170.9,3,"Preis-Leistung passt, der Thorfin PureBreeze Air Purifier macht einen wertigen Eindruck.",de,2025-02-14
0515ee29-8e19-48bb-ad6a-d6176ce6bf77,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,157.01,1,"Bon rapport qualité-prix, le Thorfin ChefMaster Air Fryer fait bien son travail. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-12-22
a56bb43b-496a-4954-b8b9-8491e791217f,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",399.77,3,Uso el Thorfin AeroTab Pro Tablet casi todos los días y de momento no he tenido problemas.,es,2025-06-04
89e0761a-625d-40a7-86e5-e39e21b81a64,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,353.8,3,Nutze den Thorfin FreshWash Compact Dishwasher nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2025-06-09
b5bf6209-62d6-450f-a0ed-177ddac2c6c4,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,160.25,2,"After a few weeks of use, the Thorfin ChefMaster Air Fryer still works like new. Hope it lasts. I might not buy this model again.",en,2025-06-01
38fda181-e885-444d-9d63-a032703d9af0,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,139.0,1,El Thorfin UltraCook Blender Pro llegó un día tarde pero en buen estado. No estoy seguro de que volvería a comprar este modelo.,es,2024-04-06
6fbc5da9-2b55-4101-93db-4f0947f45d86,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",65.69,3,الـ Thorfin SkySound Bluetooth Speaker سهل الاستخدام والأداء جيد حتى الآن.,ar,2024-04-03
ad5b5e93-5585-495b-802e-ef67b1d112a7,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,164.5,3,"Très content du Thorfin PureBreeze Air Purifier, l'installation a été simple et rapide.",fr,2024-04-26
8311fb63-d00e-44d3-95b9-b5713ae2e341,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",434.11,1,"Bin insgesamt zufrieden, der Thorfin AeroTab Pro Tablet könnte aber leiser sein. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2024-07-03
06e8a553-5818-44a9-a1a3-681e151f902c,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",635.46,5,Nutze den Thorfin Lumina 4K Smart TV nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2024-07-24
e7987ff2-2a62-4ed4-b79d-c4ae8efb5c09,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",74.68,4,"Le Thorfin NovaX Wireless Earbuds est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2025-08-03
a9776ae4-3285-40a0-b75a-0778d1c80ebe,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",43.94,2,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin VoltCharge Power Bank وصل بحالة جيدة. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2024-01-22
eac0119f-77b9-4268-a23d-a13c322b9623,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,229.94,4,"The Thorfin ChillCube Mini Fridge is okay, but I expected better build quality at this price point.",en,2025-01-27
0b57da94-ac40-4bc6-9e1a-35a8b12c56c7,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,110.78,4,"Le Thorfin HyperKey Mechanical Keyboard fonctionne correctement, mais je trouve le niveau sonore un peu élevé.",fr,2025-05-11
96a19b5b-7674-44ee-a924-2f4928e8e360,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,168.66,5,"Buena compra por el precio, aunque el Thorfin PureBreeze Air Purifier hace un poco de ruido.",es,2024-02-14
b25ac8f7-83d1-4f51-9dd5-7d090f72a938,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",422.23,3,"Buena compra por el precio, aunque el Thorfin AeroTab Pro Tablet hace un poco de ruido.",es,2025-08-05
7c1a6fd8-93ab-4d25-8c82-6d64177e23fe,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,188.21,1,"Preis-Leistung passt, der Thorfin PureBreeze Air Purifier macht einen wertigen Eindruck. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2025-06-01
70244698-5fce-4861-b4b1-26582410846d,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,134.58,3,Der Versand war schnell und der Thorfin UltraCook Blender Pro war gut verpackt.,de,2024-08-14
d5715852-cb0b-4b90-9cf6-777508e96b9f,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,140.45,5,Nutze den Thorfin ChefMaster Air Fryer nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2025-04-21
d5ebc72d-6a56-4365-86a0-5a39a967d1ad,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",74.44,4,The Thorfin NovaX Wireless Earbuds works really well so far. Setup was easy and the quality feels premium.,en,2025-05-30
393e966b-1a3b-4e80-be15-f44722e10031,Thorfin ChefMaster Air Fryer,5L digital air fryer with preset cooking modes and easy-clean nonstick basket.,161.22,2,El Thorfin ChefMaster Air Fryer llegó un día tarde pero en buen estado. No estoy seguro de que volvería a comprar este modelo.,es,2024-08-01
bcd648b9-a0a6-4bf0-b0cf-20f6a7ef637a,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",61.79,5,"Preis-Leistung passt, der Thorfin SkySound Bluetooth Speaker macht einen wertigen Eindruck.",de,2025-04-08
967dd486-9f00-4b3a-9e5b-19e5336b8684,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",440.89,2,"Bon rapport qualité-prix, le Thorfin AeroTab Pro Tablet fait bien son travail. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-03-31
7c7ff461-7977-44ae-8de3-4949be85d3e5,Thorfin AeroTab Pro Tablet,"Lightweight 11-inch tablet with fast processor, stylus support, and all-day battery.",404.47,1,"Le Thorfin AeroTab Pro Tablet fonctionne correctement, mais je trouve le niveau sonore un peu élevé. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2025-09-10
01831340-c8bf-4d82-a344-b357689ec4b2,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,235.43,2,"Le Thorfin ChillCube Mini Fridge fonctionne correctement, mais je trouve le niveau sonore un peu élevé. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-05-14
e7642c69-9ef2-4346-9218-218c7731694c,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",107.31,3,الـ Thorfin NeoCam Home Security Camera سهل الاستخدام والأداء جيد حتى الآن.,ar,2025-06-26
5ff97d9f-e3d3-4c67-8919-787fe62cf8bc,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",61.99,5,"El Thorfin SkySound Bluetooth Speaker funciona bien hasta ahora, la calidad se ve sólida.",es,2024-08-10
fb5f8b84-29ea-45ea-bb1b-d8d58926658b,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,87.86,3,Very happy with this purchase. The Thorfin AquaSteam Garment Steamer has become part of my daily routine.,en,2025-02-28
8427ca62-5c83-46c2-905b-caa506956a3d,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",56.48,1,"Le Thorfin SkySound Bluetooth Speaker est arrivé bien emballé, aucune rayure ni défaut visible. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-12-15
35641d99-9e74-45bc-b36d-32db7a833cae,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",38.75,5,Instalar el Thorfin VoltCharge Power Bank fue muy sencillo y las instrucciones son claras.,es,2025-09-29
ddfdc1dc-fab7-4073-8066-108162ed9263,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,128.47,5,"Buena compra por el precio, aunque el Thorfin HyperKey Mechanical Keyboard hace un poco de ruido.",es,2025-11-10
282328a9-f434-4582-b065-686c1077f5d0,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,324.79,3,"Good value for the price. The Thorfin FreshWash Compact Dishwasher does what it promises, but it's a bit noisy.",en,2024-07-22
a94d5f05-b865-4bdb-8c0a-e139c4c0a491,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,193.33,1,"Der Versand war schnell und der Thorfin PureBreeze Air Purifier war gut verpackt. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2025-05-19
3020535b-0b7d-4644-aa4b-2ccd861b7584,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",577.41,5,Der Thorfin Lumina 4K Smart TV lässt sich leicht einrichten und bedienen.,de,2025-11-11
02aad66d-e049-4a8a-afc4-820e1f3fb26c,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,123.55,3,"Bin insgesamt zufrieden, der Thorfin HyperKey Mechanical Keyboard könnte aber leiser sein.",de,2024-10-30
4f15adca-4ad8-4c71-b032-9a8422481790,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,87.82,5,"El Thorfin AquaSteam Garment Steamer funciona bien hasta ahora, la calidad se ve sólida.",es,2025-09-28
df442872-b44f-419c-a114-8129b18bccfa,Thorfin ChillCube Mini Fridge,Compact mini fridge with adjustable shelves and low-noise compressor.,222.37,2,استغرق الشحن وقتًا أطول من المتوقع لكن الـ Thorfin ChillCube Mini Fridge وصل بحالة جيدة. لست متأكدًا أنني سأشتري هذا الطراز مرة أخرى.,ar,2025-05-01
0e04dcef-05eb-4c12-992a-5bd17bd3d910,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,374.46,2,"Der Thorfin FreshWash Compact Dishwasher lässt sich leicht einrichten und bedienen. Ich weiß nicht, ob ich dieses Modell noch einmal kaufen würde.",de,2023-12-10
cf93cbf3-27a4-4c74-b402-b701d79b7f23,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",73.54,5,Der Thorfin NovaX Wireless Earbuds lässt sich leicht einrichten und bedienen.,de,2025-09-08
37d1192c-ff33-4233-8da5-f1785c5403ca,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,91.1,5,"The Thorfin AquaSteam Garment Steamer is okay, but I expected better build quality at this price point.",en,2025-01-09
6dfe5189-5764-431f-8f23-accdae290173,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,330.74,4,"Le Thorfin FreshWash Compact Dishwasher est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2025-09-05
cd9d5d99-cf8e-4ced-bd79-ecc47fcbe754,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",606.56,3,"Good value for the price. The Thorfin Lumina 4K Smart TV does what it promises, but it's a bit noisy.",en,2025-01-08
0da998cd-4064-44fb-bc11-642a2f8442fd,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",103.79,4,"Le Thorfin NeoCam Home Security Camera fonctionne correctement, mais je trouve le niveau sonore un peu élevé.",fr,2024-06-15
26c472a8-30d8-4f13-b7fb-48824a4979ca,Thorfin FreshWash Compact Dishwasher,Countertop dishwasher with multiple wash programs and low water consumption.,357.12,4,"Le Thorfin FreshWash Compact Dishwasher fonctionne correctement, mais je trouve le niveau sonore un peu élevé.",fr,2025-03-05
b27bf2a6-a232-45f7-9023-0a132b24537e,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",541.2,4,"Très content du Thorfin Lumina 4K Smart TV, l'installation a été simple et rapide.",fr,2025-02-12
deee5b2e-69d1-4036-be64-edfedd4b168b,Thorfin AquaSteam Garment Steamer,Vertical garment steamer for quick wrinkle removal with fast heat-up time.,93.35,4,Der Versand war schnell und der Thorfin AquaSteam Garment Steamer war gut verpackt.,de,2024-09-03
2a914f4e-313b-4ebc-88a1-eb0ac562ff57,Thorfin Lumina 4K Smart TV,"55-inch 4K UHD smart TV with HDR, built-in streaming apps, and voice control.",563.06,4,Uso el Thorfin Lumina 4K Smart TV casi todos los días y de momento no he tenido problemas.,es,2023-12-21
996f8cc7-d2ba-45c3-b158-24b18ebbe5b3,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,181.06,5,"Le Thorfin PureBreeze Air Purifier est arrivé bien emballé, aucune rayure ni défaut visible.",fr,2024-12-30
26683d04-ceff-458d-a335-7385ff8c0e82,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,124.8,4,I'm impressed with the Thorfin HyperKey Mechanical Keyboard. Great performance and the design looks modern.,en,2024-11-01
2f8e3fee-dcf7-414a-bcb0-35f6cd960969,Thorfin NeoCam Home Security Camera,"Wi-Fi indoor security camera with night vision, motion alerts, and two-way audio.",107.81,1,"Après quelques semaines, le Thorfin NeoCam Home Security Camera fonctionne toujours sans souci. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-10-07
d7133787-f815-4b87-bc78-8e0945060d80,Thorfin HyperKey Mechanical Keyboard,Mechanical gaming keyboard with programmable keys and customizable backlight.,117.41,2,"Après quelques semaines, le Thorfin HyperKey Mechanical Keyboard fonctionne toujours sans souci. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-05-28
d8641bf1-5ef8-4834-af02-141669c11b16,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",72.45,3,"Bin insgesamt zufrieden, der Thorfin NovaX Wireless Earbuds könnte aber leiser sein.",de,2025-06-19
10920881-3b7f-464b-ac1a-ef22655787ef,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,127.59,5,صوت الـ Thorfin UltraCook Blender Pro مرتفع قليلًا لكنه يؤدي الغرض بشكل ممتاز.,ar,2023-11-28
a617a1f6-3a59-4c7e-9323-a9885ee777cc,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,189.32,4,Der Thorfin PureBreeze Air Purifier lässt sich leicht einrichten und bedienen.,de,2024-04-11
df7f3841-491d-4312-ad77-fb79e32cba0a,Thorfin NovaX Wireless Earbuds,"True wireless earbuds with noise isolation, touch controls, and long battery life.",80.26,4,"Good value for the price. The Thorfin NovaX Wireless Earbuds does what it promises, but it's a bit noisy.",en,2024-10-31
b1b8afc4-c718-4976-82c6-66d4238073b8,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",43.22,1,"Le Thorfin VoltCharge Power Bank fonctionne correctement, mais je trouve le niveau sonore un peu élevé. Je ne suis pas sûr de reprendre ce modèle à l'avenir.",fr,2024-06-21
73a128c9-c0e2-4eb2-b70d-e5aadcc4423a,Thorfin UltraCook Blender Pro,High-speed countertop blender with multiple preset programs and glass jar.,141.62,2,El Thorfin UltraCook Blender Pro llegó un día tarde pero en buen estado. No estoy seguro de que volvería a comprar este modelo.,es,2024-07-31
d89c5969-1781-4d68-9fea-fac9f62c75c1,Thorfin PureBreeze Air Purifier,HEPA air purifier for medium rooms with quiet mode and real-time air quality indicator.,169.66,2,Very happy with this purchase. The Thorfin PureBreeze Air Purifier has become part of my daily routine. I might not buy this model again.,en,2024-10-20
7eaa4c7f-dd22-474f-abee-8b4d62a448d0,Thorfin SkySound Bluetooth Speaker,"Portable Bluetooth speaker with deep bass, water resistance, and 12-hour playback.",56.09,5,Instalar el Thorfin SkySound Bluetooth Speaker fue muy sencillo y las instrucciones son claras.,es,2025-01-29
b5f05366-07ca-4dfb-ade9-3253cfa00b68,Thorfin VoltCharge Power Bank,"20,000 mAh portable power bank with fast charging and dual USB-C ports.",37.33,4,Nutze den Thorfin VoltCharge Power Bank nun regelmäßig und bisher funktioniert alles einwandfrei.,de,2025-11-21
